speed,rpm
24.0803,1996.589
24.12629,2000.688
24.17228,2004.586
24.21827,2008.314
24.26423,2011.892
24.31017,2015.339
24.35608,2018.722
24.40197,2025.099
24.44796,2031.054
24.49409,2036.124
24.54038,2040.349
24.58677,2043.905
24.63323,2047
24.67975,2056.724
24.72661,2065.387
24.77391,2072.02
24.82162,2076.792
24.86963,2080.157
24.9178,2082.635
24.966,2085.332
25.01416,2087.816
25.06227,2090.173
25.11033,2092.493
25.15834,2094.822
25.20629,2097.173
25.25417,2099.541
25.30199,2101.911
25.34975,2104.268
25.39745,2106.597
25.4451,2108.891
25.49271,2111.143
25.54026,2113.354
25.58776,2115.525
25.6352,2117.659
25.6826,2119.76
25.72994,2121.831
25.77722,2123.875
25.82446,2126.244
25.87165,2128.545
25.91882,2130.729
25.96596,2132.801
26.01306,2134.786
26.06011,2136.709
26.10712,2138.595
26.15408,2140.461
26.20099,2142.317
26.24785,2144.168
26.29465,2146.013
26.34141,2147.852
26.3881,2149.68
26.43475,2151.497
26.48134,2153.298
26.52788,2155.082
26.57436,2156.848
26.62078,2158.595
26.66715,2160.324
26.71344,2162.035
26.75967,2163.727
26.80582,2165.424
26.85187,2167.309
26.89779,2169.503
26.94358,2171.963
26.98927,2174.572
27.03489,2177.212
27.08045,2179.81
27.12598,2182.333
27.17142,2184.788
27.21675,2187.194
27.26196,2189.574
27.3071,2191.947
27.35217,2194.324
27.39716,2196.71
27.44207,2199.109
27.48691,2201.521
27.53169,2203.957
27.57644,2206.412
27.62114,2208.881
27.66583,2211.36
27.71049,2213.844
27.75515,2216.33
27.79979,2218.818
27.84443,2221.306
27.88906,2223.793
27.93369,2226.28
27.9783,2228.764
28.02291,2231.246
28.06751,2233.725
28.1121,2236.199
28.15668,2238.668
28.20124,2241.129
28.24579,2243.584
28.29032,2246.032
28.33484,2248.471
28.37933,2250.904
28.42381,2253.33
28.46827,2255.752
28.51271,2258.17
28.55712,2258.842
28.60143,2259.925
28.64558,2261.706
28.68959,2264.043
28.73351,2266.689
28.77737,2269.417
28.82123,2272.67
28.86512,2275.667
28.90907,2278.318
28.95306,2280.707
28.99707,2282.958
29.04108,2285.177
29.08506,2286.84
29.12899,2288.696
29.17285,2290.835
29.21664,2293.191
29.26038,2295.663
29.30409,2298.158
29.34778,2300.621
29.39146,2303.029
29.43513,2305.385
29.47879,2307.704
29.52243,2310.003
29.56605,2312.296
29.60965,2315.191
29.65326,2317.953
29.69688,2320.483
29.74053,2322.821
29.78418,2325.044
29.82782,2327.226
29.87144,2329.418
29.91504,2331.64
29.95859,2333.895
30.00212,2336.172
30.04563,2338.458
30.0891,2340.742
30.13256,2342.407
30.17595,2344.195
30.21928,2346.208
30.26255,2348.405
30.30577,2350.71
30.34894,2353.05
30.39209,2355.374
30.43522,2357.658
30.47833,2359.901
30.52142,2362.111
30.56449,2364.301
30.60753,2366.484
30.65055,2368.666
30.69353,2370.85
30.73648,2373.038
30.7794,2375.227
30.8223,2377.417
30.86518,2379.607
30.90803,2381.798
30.95086,2383.99
30.99368,2386.183
31.03647,2388.377
31.07924,2390.573
31.122,2392.769
31.16474,2395.593
31.20749,2398.286
31.25026,2400.743
31.29306,2403.002
31.33587,2405.14
31.37868,2407.231
31.42147,2409.327
31.46425,2411.454
31.507,2413.616
31.54973,2415.805
31.59244,2418.009
31.63513,2420.215
31.67781,2422.416
31.72047,2424.609
31.76311,2426.794
31.80574,2428.973
31.84835,2431.174
31.89092,2433.617
31.9334,2436.372
31.97582,2439.29
32.01821,2442.197
32.06059,2445.013
32.10297,2447.752
32.14535,2450.463
32.1877,2453.185
32.23003,2455.929
32.27233,2458.684
32.31462,2461.437
32.35689,2464.179
32.39914,2466.91
32.44137,2469.634
32.48358,2472.355
32.52577,2475.073
32.56794,2477.789
32.6101,2480.502
32.65223,2483.21
32.69433,2485.291
32.73637,2487.662
32.77832,2490.383
32.8202,2493.255
32.86205,2496.093
32.90391,2498.823
32.94576,2502.099
32.98766,2505.055
33.02959,2507.673
33.07154,2510.157
33.11347,2512.685
33.15535,2515.317
33.19718,2518.022
33.23897,2520.743
33.28074,2523.442
33.32249,2526.11
33.36423,2528.76
33.40595,2531.408
33.44765,2534.062
33.48933,2536.721
33.53098,2539.384
33.57262,2542.044
33.61424,2544.702
33.65583,2547.357
33.69741,2550.01
33.73896,2552.661
33.7805,2555.312
33.82201,2557.961
33.8635,2560.609
33.90498,2563.255
33.94642,2565.246
33.9878,2567.521
34.02909,2570.152
34.07031,2572.953
34.1115,2575.741
34.15268,2578.43
34.19387,2581.686
34.23509,2584.616
34.27637,2587.19
34.31767,2589.608
34.35897,2592.05
34.40023,2594.592
34.44145,2597.216
34.48265,2599.869
34.52382,2602.507
34.56498,2605.115
34.60612,2607.699
34.64724,2610.275
34.68832,2611.289
34.72928,2612.968
34.77004,2615.491
34.81065,2618.448
34.85121,2621.411
34.89176,2624.163
34.93229,2619.95
34.97237,2618.381
35.01173,2620.35
35.05054,2624.3
35.08912,2628.497
35.12776,2631.95
35.1665,2630.445
35.2051,2630.024
35.24333,2631.618
35.2812,2634.566
35.3189,2637.902
35.35658,2640.96
35.39438,2632.25
35.43398,2604.938
35.47629,2561.643
35.51978,2512.727
35.56284,2465.988
35.60448,2425.411
35.64434,2383.836
35.68229,2350.054
35.71844,2323.457
35.7532,2301.756
35.78698,2282.729
35.82014,2264.784
35.85283,2235.611
35.88479,2209.416
35.91578,2188.264
35.94581,2171.798
35.97508,2158.53
36.00383,2146.962
36.0322,2120.99
36.05988,2099.154
36.08661,2083.469
36.11245,2072.68
36.13762,2064.882
36.1624,2058.376
36.18696,2044.376
36.21122,2032.1
36.23503,2022.627
36.25842,2015.487
36.28148,2009.874
36.30433,2005.039
36.32701,1994.35
36.34945,1985.29
36.37152,1978.691
36.39324,1974.079
36.4147,1970.71
36.436,1967.914
36.45721,1964.487
36.47835,1961.197
36.49942,1958.143
36.52042,1955.337
36.54135,1952.775
36.56221,1950.441
36.58302,1948.311
36.60376,1946.366
36.62446,1944.588
36.64512,1942.964
36.66573,1941.481
36.68631,1940.134
36.70684,1938.912
36.72734,1937.811
36.7478,1936.822
36.76823,1935.938
36.78861,1935.154
36.80896,1934.461
36.82928,1933.854
36.84956,1933.327
36.86981,1932.875
36.89003,1932.493
36.91021,1932.176
36.93037,1931.92
36.9505,1931.722
36.9706,1931.576
36.99069,1931.481
37.01075,1931.433
37.03079,1931.428
37.05081,1931.465
37.0708,1930.398
37.09072,1929.665
37.11057,1929.425
37.13035,1929.568
37.15007,1929.932
37.16977,1930.374
37.18944,1930.803
37.2091,1931.186
37.22876,1931.523
37.24842,1931.838
37.26806,1932.153
37.28769,1932.486
37.3073,1932.847
37.3269,1933.235
37.34647,1933.648
37.36604,1934.08
37.38559,1934.527
37.40512,1934.984
37.42465,1934.688
37.44414,1934.598
37.46358,1934.82
37.48297,1935.286
37.50233,1935.89
37.52168,1936.537
37.541,1934.498
37.56024,1933.099
37.57936,1932.715
37.59835,1933.125
37.61726,1933.982
37.63612,1934.974
37.65495,1931.704
37.67368,1929.337
37.6922,1928.457
37.71055,1928.754
37.72877,1929.727
37.74691,1930.926
37.76454,1754.944
37.77773,1614.674
37.78247,1545.496
37.78016,1523.13
37.77354,1526.8
37.76453,1545.14
37.75412,1571.958
37.74289,1603.388
37.73137,1634.526
37.72011,1660.895
37.71117,1659.779
37.7048,1648.491
37.69751,1651.178
37.68931,1655.086
37.68203,1652.919
37.67433,1653.494
37.66682,1653.878
37.65935,1653.799
37.65189,1653.088
37.64445,1652.423
37.637,1651.944
37.62957,1651.696
37.62213,1651.87
37.61468,1651.362
37.60727,1651.075
37.59983,1651.241
37.59237,1650.514
37.58493,1650.151
37.57752,1649.849
37.57008,1650.033
37.56264,1649.578
37.55523,1648.985
37.5478,1649.133
37.54041,1648.317
37.53301,1647.942
37.52559,1647.932
37.51815,1647.907
37.51071,1647.282
37.50327,1647.023
37.49583,1646.538
37.48842,1645.93
37.48093,1646.089
37.47351,1645.08
37.46605,1644.96
37.45854,1645.001
37.45106,1644.249
37.4436,1643.754
37.43613,1643.499
37.4286,1643.564
37.42113,1643.177
37.41364,1642.64
37.40617,1642.632
37.39867,1641.943
37.3912,1641.947
37.38375,1640.907
37.37629,1640.402
37.36882,1640.151
37.36133,1640.038
37.35391,1639.403
37.3464,1639.93
37.33896,1639.214
37.33153,1639.167
37.32408,1639.101
37.31664,1638.589
37.30923,1637.677
37.30182,1637.402
37.29441,1637
37.28698,1636.799
37.27957,1636.845
37.27214,1636.86
37.26472,1636.271
37.25732,1635.735
37.24991,1635.517
37.24253,1635.459
37.23512,1634.798
37.22775,1634.195
37.22038,1633.839
37.21296,1634.129
37.20557,1633.759
37.19823,1632.905
37.19086,1632.675
37.1835,1632.658
37.17613,1632.637
37.16877,1632.033
37.16142,1631.294
37.15407,1630.816
37.14667,1631.119
37.13926,1630.942
37.13185,1630.819
37.12445,1630.54
37.11707,1629.834
37.10969,1629.161
37.10233,1628.72
37.09496,1628.501
37.08758,1628.493
37.08018,1628.482
37.07278,1627.891
37.06541,1627.518
37.05802,1627.197
37.05068,1627.112
37.04333,1626.722
37.03596,1626.544
37.02856,1626.274
37.02121,1625.797
37.01381,1625.015
37.00645,1625.088
36.99907,1624.437
36.9917,1624.078
36.98433,1624.17
36.97697,1623.463
36.96961,1623.598
36.9623,1622.939
36.95494,1622.345
36.94756,1622.25
36.94017,1621.859
36.93283,1621.562
36.92548,1621.582
36.91812,1621.239
36.91077,1620.98
36.90343,1620.781
36.8961,1620.471
36.88876,1619.763
36.88144,1619.449
36.8741,1619.347
36.86676,1619.041
36.85944,1618.819
36.85213,1618.5
36.84482,1617.794
36.83749,1617.623
36.83019,1617.129
36.82286,1616.777
36.81557,1616.346
36.80825,1616.356
36.80098,1615.609
36.79369,1615.477
36.78638,1615.292
36.77911,1614.619
36.77184,1614.602
36.76455,1614.57
36.75726,1613.983
36.74999,1613.273
36.74273,1612.821
36.73546,1612.606
36.72817,1612.606
36.72086,1612.608
36.71355,1612.042
36.70627,1611.346
36.69899,1610.905
36.69172,1610.698
36.68443,1610.707
36.67713,1610.716
36.66983,1610.157
36.66255,1609.468
36.65528,1609.029
36.64805,1608.296
36.64078,1607.797
36.6335,1608.396
36.62625,1607.92
36.619,1607.347
36.61174,1607.593
36.60447,1606.806
36.59722,1606.745
36.58994,1606.633
36.58269,1606.041
36.5754,1605.788
36.56815,1605.264
36.56088,1605.017
36.55362,1604.813
36.54634,1604.828
36.53909,1604.042
36.53185,1603.922
36.52457,1603.702
36.51734,1603.232
36.51009,1603.328
36.50291,1602.985
36.49577,1602.423
36.48866,1601.813
36.48156,1601.661
36.47447,1601.547
36.46736,1601.373
36.46017,1600.849
36.45297,1600.645
36.44572,1600.215
36.43853,1599.743
36.43126,1599.846
36.42405,1599.139
36.41681,1599.338
36.40958,1598.569
36.40235,1598.806
36.39522,1598.157
36.38796,1597.868
36.3807,1597.749
36.36987,1597.024
36.36626,1596.832
36.35906,1596.697
36.35182,1596.372
36.34464,1595.908
36.33743,1595.643
36.33019,1595.242
36.32301,1594.699
36.31579,1594.53
36.30858,1594.211
36.30139,1594.097
36.29419,1593.501
36.287,1593.469
36.27977,1593.139
36.2726,1592.499
36.26541,1592.433
36.25819,1592.4
36.251,1591.667
36.24383,1591.119
36.23668,1590.383
36.22947,1590.092
36.22228,1590.466
36.2151,1589.944
36.20793,1590.02
36.20074,1589.352
36.19355,1589.21
36.1828,1588.426
36.17563,1588.188
36.17208,1588.228
36.16128,1588.047
36.15413,1587.116
36.15061,1586.937
36.13986,1587.129
36.13265,1586.499
36.12908,1586.598
36.11833,1586.108
36.11118,1585.349
36.10758,1585.586
36.09685,1584.996
36.09329,1585.053
36.08611,1584.694
36.07544,1583.679
36.06825,1584.041
36.06111,1583.114
36.05398,1582.779
36.04684,1582.695
36.03973,1582.111
36.03255,1582.111
36.02537,1581.905
36.01826,1581.261
36.01116,1580.569
36.00401,1579.939
35.99684,1580.301
35.9897,1580.218
35.98254,1580.124
35.97542,1579.402
35.9683,1578.98
35.96118,1578.812
35.95408,1578.215
35.94691,1578.612
35.93977,1577.884
35.93266,1577.113
35.92551,1577.012
35.91839,1577.409
35.91126,1576.695
35.90414,1576.598
35.897,1576.565
35.8899,1576.428
35.88286,1575.162
35.87567,1575.488
35.86852,1574.869
35.86144,1574.426
35.85432,1574.417
35.84724,1573.864
35.84015,1572.824
35.83297,1573.182
35.82583,1573.306
35.81874,1572.428
35.81161,1572.773
35.8045,1572.003
35.79742,1571.213
35.7903,1571.164
35.7832,1571.172
35.77607,1571.139
35.76899,1570.412
35.76188,1570.61
35.75479,1569.871
35.74769,1569.642
35.7406,1569.303
35.73351,1569.065
35.72641,1568.708
35.71935,1568.059
35.71227,1568.16
35.70518,1567.624
35.69813,1567.153
35.69106,1566.969
35.68403,1566.386
35.67692,1566.792
35.66984,1566.096
35.66279,1565.839
35.6557,1565.689
35.64869,1564.985
35.64164,1564.86
35.63457,1564.992
35.62755,1564.512
35.62046,1564.146
35.61342,1563.327
35.6064,1562.897
35.59934,1562.746
35.59232,1562.188
35.58525,1562.471
35.57818,1562.518
35.57117,1561.619
35.56417,1560.908
35.55711,1560.476
35.55005,1560.871
35.54303,1560.286
35.53599,1560.545
35.52895,1559.979
35.52192,1559.931
35.51491,1559.52
35.50787,1559.417
35.50086,1558.717
35.49385,1558.236
35.48686,1557.594
35.47985,1557.335
35.47282,1557.287
35.46578,1557.48
35.4588,1556.761
35.4518,1556.684
35.44477,1556.691
35.43777,1555.962
35.43079,1555.695
35.42379,1555.331
35.41679,1555.401
35.40979,1554.685
35.40279,1554.968
35.39587,1554.434
35.38881,1554.245
35.38183,1553.504
35.37486,1553.006
35.36789,1552.364
35.36092,1552.112
35.35394,1551.734
35.34696,1551.566
35.33997,1551.836
35.33301,1551.635
35.32605,1550.712
35.31911,1550.467
35.31213,1550.638
35.30517,1550.157
35.29823,1549.672
35.29126,1549.75
35.28429,1549.061
35.27733,1548.951
35.27034,1548.948
35.26336,1548.232
35.2564,1547.982
35.24942,1547.642
35.24244,1547.734
35.23547,1547.047
35.22852,1547.011
35.22156,1546.467
35.21459,1546.551
35.20761,1545.839
35.20067,1545.79
35.19373,1545.242
35.18679,1544.934
35.17987,1544.812
35.1729,1544.797
35.16594,1544.343
35.15902,1543.992
35.15207,1543.576
35.14513,1543.316
35.13818,1542.766
35.13128,1541.988
35.12432,1541.97
35.11738,1542.032
35.11044,1541.795
35.1035,1541.706
35.09657,1540.958
35.08965,1540.702
35.08273,1540.371
35.07578,1540.475
35.06886,1539.755
35.06184,1539.726
35.05448,1538.818
35.04705,1538.569
35.03964,1538.006
35.03215,1538.434
35.0247,1538.025
35.01591,1535.475
35.00161,1534.753
34.98604,1533.648
34.97035,1532.39
34.95461,1531.813
34.93892,1531.37
34.91945,1529.505
34.88428,1517.549
34.84499,1517.195
34.80429,1519.138
34.76429,1516.67
34.72413,1514.676
34.68117,1511.236
34.62622,1503.46
34.56774,1504.224
34.50926,1500.166
34.45056,1497.736
34.39201,1495.041
34.33075,1491.559
34.25851,1482.856
34.18304,1482.811
34.10749,1479.264
34.03187,1475.877
33.95631,1472.666
33.87974,1468.354
33.79882,1464.653
33.71693,1461.149
33.63494,1457.677
33.55296,1454.238
33.47101,1450.829
33.38911,1446.856
33.30722,1443.162
33.22533,1440.242
33.14352,1436.423
33.06173,1433.19
32.98001,1429.572
32.89825,1425.814
32.81619,1422.363
32.73407,1418.818
32.65201,1415.414
32.57004,1411.446
32.48813,1408.166
32.40632,1404.997
32.32494,1401.129
32.24363,1397.588
32.16239,1394.183
32.08118,1390.326
32.00001,1386.794
31.91998,1383.991
31.84465,1381.502
31.77037,1378.5
31.69622,1375.673
31.62208,1372.086
31.54796,1368.995
31.47674,1367.114
31.41726,1368.454
31.36062,1364.339
31.30401,1362.188
31.2475,1359.637
31.19093,1357.507
31.13473,1355.6
31.08011,1353.547
31.0258,1350.869
30.97154,1348.387
30.91724,1346.405
30.86293,1343.724
30.80793,1340.931
30.75023,1337.955
30.69197,1335.129
30.63361,1332.975
30.57526,1330.06
30.51694,1327.441
30.45673,1323.227
30.38907,1318.636
30.31967,1315.594
30.25024,1313.747
30.18086,1310.615
30.11151,1307.588
30.04027,1302.272
29.96131,1298.301
29.88084,1294.737
29.80022,1291.122
29.71964,1287.6
29.6391,1284.109
29.55752,1279.342
29.47143,1275.401
29.38451,1272.044
29.29755,1268.199
29.2106,1264.359
29.12369,1260.852
29.03588,1256.225
28.94453,1252.294
28.85256,1248.289
28.76054,1244.065
28.66854,1240.34
28.5766,1236.477
28.48447,1232.558
28.3918,1228.482
28.29907,1224.213
28.20635,1220.353
28.11368,1216.406
28.02104,1212.249
27.92856,1208.127
27.8364,1204.58
27.74432,1200.822
27.65232,1196.772
27.56038,1192.454
27.46846,1188.466
27.37658,1184.642
27.28473,1180.419
27.19289,1176.725
27.10108,1172.474
27.00932,1168.493
26.91754,1164.527
26.82583,1160.683
26.73423,1156.785
26.64267,1152.606
26.55112,1148.778
26.45957,1144.615
26.36803,1140.787
26.27648,1136.548
26.18479,1132.691
26.09309,1128.791
26.00138,1124.805
25.9097,1120.586
25.81803,1116.699
25.72635,1112.796
25.63467,1108.896
25.54302,1104.758
25.45135,1101.018
25.35973,1097.059
25.26811,1092.907
25.17677,1089.461
25.08648,1085.486
24.99637,1081.326
24.90626,1077.801
24.81618,1073.718
24.72609,1070.046
24.63901,1067.177
24.56243,1067.144
24.4878,1061.575
24.41301,1059.734
24.33837,1056.346
24.26368,1052.865
24.19404,1050.119
24.14177,1052.209
24.09159,1050.955
24.04222,1047.364
23.99248,1045.615
23.9428,1043.585
23.89853,1041.726
23.87276,1044.502
23.84888,1046.251
23.82598,1042.475
23.80259,1042.923
23.77928,1041.78
23.75815,1041.129
23.74474,1043.258
23.7327,1040.949
23.72041,1041.084
23.70814,1040.823
23.69581,1040.019
23.68411,1039.035
23.67449,1039.975
23.66524,1039.368
23.65592,1038.697
23.64657,1038.209
23.63718,1037.919
23.62756,1037.165
23.6172,1036.67
23.60677,1036.029
23.59634,1035.463
23.58589,1035.033
23.57548,1034.221
23.56428,1033.185
23.55017,1032.677
23.53568,1031.797
23.5212,1031.034
23.50674,1030.425
23.49235,1029.628
23.47789,1029.043
23.46305,1028.222
23.4482,1027.492
23.43336,1027.064
23.41854,1026.291
23.40374,1025.617
23.38894,1025.193
23.38157,1024.764
23.3668,1024.282
23.35204,1023.617
23.3373,1023.04
23.32257,1022.239
23.30784,1021.8
23.29341,1021.163
23.27919,1020.792
23.26499,1020.106
23.25081,1019.385
23.23661,1018.983
23.22242,1018.225
23.20926,1018.104
23.19683,1017.411
23.18448,1016.834
23.1721,1016.559
23.15971,1015.878
23.14734,1015.561
23.13655,1015.511
23.12697,1014.996
23.11743,1014.863
23.10789,1014.444
23.09835,1013.774
23.08878,1013.463
23.07989,1013.462
23.07149,1012.888
23.06311,1012.569
23.05472,1012.144
23.04632,1011.876
23.03791,1011.591
23.02939,1011.184
23.02079,1010.81
23.01218,1010.424
23.00357,1010.035
22.99496,1009.647
22.98633,1009.26
22.97726,1008.512
22.96779,1008.171
22.95831,1007.525
22.94883,1007.308
22.93937,1006.662
22.9299,1006.429
22.91745,1004.821
22.9028,1003.894
22.88802,1003.466
22.87324,1002.795
22.85851,1002.022
22.84377,1001.346
22.81409,998.8929
22.77472,992.2039
22.73437,991.7894
22.69379,990.2004
22.65354,988.6317
22.61333,986.8165
22.56333,982.5893
22.50679,978.8198
22.44952,976.8121
22.39246,974.4548
22.33549,971.6793
22.27855,969.2432
22.22074,966.514
22.16228,964.0681
22.10382,961.6808
22.04542,959.3015
21.9871,956.5797
21.9288,954.1381
21.87834,954.6852
21.83283,955.568
21.78809,953.1682
21.74366,949.3162
21.69918,947.0825
21.65454,945.2393
21.62702,945.005
21.6098,950.517
21.59353,951.3261
21.57784,948.6062
21.56233,945.3409
21.54629,946.1379
21.53806,947.2326
21.53468,948.136
21.53189,946.4401
21.5288,946.9973
21.52575,946.5854
21.52258,946.4462
21.51935,946.3062
21.51608,946.1469
21.51274,946.1277
21.50936,945.8499
21.50593,945.6372
21.50245,945.3159
21.49893,945.1943
21.49539,944.8505
21.49182,944.7883
21.48824,944.5557
21.48466,944.2632
21.48106,944.1622
21.47749,943.8447
21.47392,943.5173
21.47038,943.3767
21.46689,943.0768
21.46339,943.0318
21.45991,942.8293
21.45646,942.6936
21.45306,942.3692
21.44969,942.3022
21.44635,941.9876
21.44302,941.8652
21.4397,941.8412
21.43642,941.5437
21.43316,941.5095
21.42992,941.2725
21.4267,941.2178
21.42348,941.1143
21.42026,941.0664
21.41707,940.7834
21.41387,940.7667
21.41069,940.6693
21.4075,940.3841
21.40428,940.47
21.4011,940.3259
21.39798,940.6729
21.39499,940.4031
21.39198,939.9649
21.38897,939.955
21.38596,939.7861
21.38293,939.869
21.37981,939.7356
21.37663,939.5646
21.37344,939.4629
21.37028,939.2699
21.3671,939.1671
21.36393,938.9892
21.36077,938.7048
21.3576,938.6713
21.3544,938.5363
21.3512,938.5832
21.34801,938.3573
21.34481,938.1562
21.34161,937.8709
21.3384,937.8225
21.33518,937.6127
21.33197,937.4567
21.32874,937.3216
21.32552,937.1848
21.32229,937.0499
21.31907,936.8275
21.31583,936.7454
21.31259,936.7065
21.30939,936.3689
21.30618,936.2365
21.30296,936.2333
21.29976,936.1046
21.29655,935.9564
21.29337,935.7037
21.29016,935.7393
21.28701,935.3655
21.28384,935.2884
21.28067,934.9975
21.27751,934.845
21.27436,934.7968
21.27121,934.6907
21.26807,934.4301
21.26496,935.1075
21.26205,934.1932
21.25908,934.325
21.25612,934.2993
21.25318,933.9625
21.25023,933.8348
21.24717,933.5864
21.24406,933.5085
21.24095,933.4119
21.23785,933.1606
21.23474,933.0388
21.23161,933.0263
21.22851,932.9476
21.22543,932.6358
21.22233,932.6195
21.21923,932.4013
21.21614,932.3392
21.21304,932.1738
21.20995,932.1755
21.20687,932.0671
21.20379,931.8524
21.2007,931.6763
21.19763,931.4177
21.19454,931.409
21.19145,931.5024
21.18839,931.2215
21.18533,931.0374
21.18226,930.825
21.17919,930.6569
21.17611,930.7468
21.17305,930.6709
21.16999,930.2219
21.16693,930.0679
21.16385,930.0219
21.16081,929.8786
21.15775,929.7535
21.1547,929.7216
21.15164,929.4102
21.14859,929.4248
21.14555,929.3129
21.1425,928.9877
21.13945,928.9076
21.1364,928.9024
21.13338,928.6532
21.13036,928.5764
21.12732,928.5488
21.12431,928.2408
21.12129,928.0779
21.11827,927.9592
21.11525,927.8016
21.11224,927.7617
21.10923,927.5333
21.10619,927.5931
21.10318,927.5577
21.10018,927.4897
21.09719,927.2218
21.09419,926.9525
21.0912,926.8472
21.08821,926.6731
21.08523,926.5204
21.08225,926.4213
21.07928,926.3916
21.0763,926.3776
21.07334,926.0825
21.07036,925.9982
21.06738,925.9632
21.06449,926.0488
21.06173,925.6065
21.05889,925.7674
21.05612,925.4272
21.05333,925.1917
21.05052,925.28
21.04762,925.2308
21.04469,924.7606
21.04167,925.09
21.03876,924.7371
21.03578,924.6172
21.03286,924.3503
21.02845,924.2783
21.02696,924.2476
21.02402,924.1035
21.01962,923.8635
21.01669,923.7581
21.01523,923.4973
21.01081,923.6444
21.00791,923.2869
21.00644,923.3127
21.00207,923.0324
20.99916,922.855
20.99622,922.8061
20.99331,922.7697
20.99041,922.6545
20.98751,922.369
20.9846,922.3286
20.98171,922.1531
20.97879,922.0345
20.97589,922.0129
20.97301,921.858
20.97013,921.52
20.96722,921.5963
20.96435,921.5405
20.9615,921.3888
20.95876,921.2912
20.95607,921.1172
20.95332,921.2382
20.95063,920.8431
20.94792,920.9057
20.9452,920.8012
20.94253,920.3256
20.9398,920.6046
20.93709,920.3974
20.93443,920.0229
20.93172,919.9946
20.92903,919.7679
20.92608,920.3295
20.92326,919.6851
20.92042,919.6827
20.91758,919.251
20.91472,919.3237
20.9119,919.1075
20.90902,919.0537
20.9062,918.8204
20.90337,918.7377
20.90054,918.3939
20.89766,918.6972
20.89487,918.2339
20.89204,918.0502
20.88919,918.1516
20.88638,918.0048
20.88357,917.7322
20.88073,917.7032
20.87772,917.636
20.87393,917.1666
20.87005,917.3534
20.86621,916.9026
20.86236,916.7919
20.85853,916.6181
20.85433,916.915
20.84883,917.3091
20.8433,917.2643
20.8378,916.9963
20.83232,916.6359
20.82685,916.2579
20.81934,915.4471
20.80304,913.9498
20.78592,912.6517
20.76874,911.5596
20.75157,910.6558
20.73444,909.9113
20.71468,909.2914
20.68272,908.6905
20.64954,908.0703
20.61631,907.4466
20.58313,906.8284
20.55002,906.2189
20.5157,906.0654
20.47568,906.5436
20.43511,906.7569
20.39455,906.7324
20.35406,906.509
20.31362,906.1271
20.2733,905.175
20.23339,903.4761
20.19352,901.9495
20.15368,900.6013
20.11384,899.4136
20.07401,898.3585
20.03635,897.4098
20.00855,896.6169
19.98171,895.9683
19.95494,895.4102
19.92815,894.904
19.90134,894.4246
19.87844,893.9622
19.8723,893.6252
19.86736,893.4229
19.86248,893.303
19.85754,893.2288
19.85254,893.1769
19.84808,893.1341
19.8458,893.1059
19.84363,893.0898
19.84143,893.0777
19.83918,893.0646
19.83689,893.0479
19.83456,893.0261
19.8322,892.9988
19.82981,892.9658
19.82739,892.9274
19.82494,892.884
19.82247,892.8359
19.81999,892.7837
19.81749,892.7278
19.81498,892.6687
19.81247,892.6069
19.80995,892.5427
19.80744,892.4768
19.80494,892.4094
19.80247,892.3412
19.80001,892.2725
19.79756,892.204
19.79512,892.1364
19.79271,892.0699
19.79033,892.4497
19.78798,893.4858
19.78566,894.293
19.78337,894.8834
19.78112,895.2888
19.77891,895.5474
19.77672,895.2507
19.77455,894.2224
19.77238,893.3768
19.77021,892.7195
19.76804,892.2307
19.76587,891.8798
19.76369,891.6354
19.76151,891.4689
19.75933,891.357
19.75715,891.2816
19.75497,891.2292
19.75278,891.1905
19.7506,891.1591
19.74841,891.131
19.74623,891.1036
19.74404,891.0756
19.74185,891.0463
19.73966,891.0156
19.73747,890.9833
19.73527,890.9497
19.73308,890.9148
19.73088,890.8786
19.72868,890.8414
19.72647,890.803
19.72425,890.7638
19.72203,890.7237
19.7198,890.6827
19.71757,890.6409
19.71534,890.5982
19.71309,890.5547
19.71084,890.5106
19.70859,890.4656
19.70633,890.4201
19.70407,890.3738
19.70181,890.3271
19.69954,890.2798
19.69727,890.2321
19.69501,890.184
19.69274,890.1357
19.69048,890.0872
19.68822,890.0385
19.68596,889.9899
19.68371,889.9415
19.68146,889.8931
19.67921,889.8452
19.67698,889.7977
19.67475,889.7506
19.67253,889.704
19.67031,889.6577
19.6681,889.612
19.66589,889.5668
19.66369,889.522
19.66149,889.4777
19.65929,889.4338
19.6571,889.834
19.65492,890.8866
19.65275,891.706
19.6506,892.3038
19.64847,892.7124
19.64636,892.9711
19.64425,892.6733
19.64215,891.6451
19.64005,890.8017
19.63793,890.149
19.6358,889.6663
19.63365,889.322
19.6315,898.6508
19.62945,922.2794
19.62773,940.4489
19.62656,952.4396
19.62601,958.5716
19.62601,960.2047
19.62641,970.4584
19.62716,996.218
19.62853,1015.277
19.63069,1028.207
19.63353,1036.266
19.6369,1040.807
19.64062,1062.365
19.64505,1112.512
19.65074,1152.494
19.65791,1181.975
19.6665,1201.937
19.67632,1214.096
19.68709,1221.716
19.69857,1227.339
19.71056,1229.838
19.72288,1230.352
19.73538,1229.779
19.74796,1228.752
19.76054,1228.322
19.77939,1229.373
19.78567,1229.673
19.79823,1230.194
19.81078,1230.618
19.82334,1230.964
19.83589,1232.548
19.84847,1236.054
19.86115,1238.823
19.87394,1240.827
19.88681,1242.165
19.89977,1242.988
